GRND_UDGD_SE,ORTM_UTLZ_TYPE,SGG_CD,FCLT_CD,FCLT_SE_CD,ROAD_NM_CD,LOT_MIN,SHNT_PSBLTY_NOPE,FCLT_SCL,LOT_SEC,EMD_NM,FCLT_ADDR_RONA,SE_CD,OPN_YN,LAT_SEC,LAT_PROVIN,LAT_MIN,MNG_INST_TELNO,FCLT_NM,FCLT_DSGN_DAY,MNG_INST_NM,FCLT_ADDR_LOTNO,SCL_UNIT,LOT_PROVIN,EMD_CD
1,기타,3470000,S199300011,3           ,4241286     ,30,400,330,50,월성2동,대구광역시 달서구 성서공단로58길 30(월암동),2,Y,0,35,50,053-667-2890,삼성공업 지하1층,19930101,대구광역시 달서구청,대구광역시 달서구 월암동 1023,㎡,128,3470038     
1,기타,3470000,S199500007,3           ,3147045     ,32,281,232,4,월성2동,"대구광역시 달서구 학산로 65, 대구달서우체국 (월성동)",2,Y,50,35,49,053-667-2890,달서우체국 지하1층,19950101,대구광역시 달서구청,대구광역시 달서구 월성동 283-1 대구달서우체국,㎡,128,3470038     
0,생활용수,3420000,E198800004,1           ,4226362     ,37,0,300,50,신천4동,"대구광역시 동구 화랑로11길 45 (신천동, 삼화아파트)",1,Y,25,35,52,053-662-2640,삼화아파트내 민방위 비상급수시설,19880802,대구광역시 동구청,대구광역시 동구 신천동 450번지,t(톤),128,3420034     
1,생활용수,3420000,E200100005,3           ,3142034     ,42,0,212,16,안심1동,"대구광역시 동구 율하동로 76 (신기동, 안심주공3단지임대아파트)",1,Y,55,35,51,053-662-2640,신기동 안심주공3단지내 민방위 비상급수시설,20010828,대구광역시 동구청,대구광역시 동구 신기동 594번지,t(톤),128,3420048     
1,생활용수,3420000,E200100006,3           ,4226237     ,41,0,246,53,안심1동,"대구광역시 동구 안심로22길 3 (율하동, 안심주공1단지임대아파트)",1,Y,57,35,51,053-662-2640,율하동 안심주공1단지내 민방위 비상급수시설,20010828,대구광역시 동구청,대구광역시 동구 율하동 1018번지,t(톤),128,3420048     
0,생활용수,3420000,E201900001,3           ,3142004     ,41,0,390,39,안심1동,대구광역시 동구 금호강변로 278 (율하동),1,Y,36,35,51,053-662-2640,율하체육공원 민방위 비상급수시설,20190314,대구광역시 동구청,대구광역시 동구 율하동 1626번지,t(톤),128,3420048     
1,생활용수,3420000,E200100004,3           ,3000048     ,38,0,200,32,불로봉무동,대구광역시 동구 팔공로 322-5 (봉무동),1,Y,44,35,55,053-662-2640,봉무동 청구새들마을내 민방위 비상급수시설,20010828,대구광역시 동구청,대구광역시 동구 봉무동 245번지,t(톤),128,3420066     
1,생활용수,3420000,E200400001,2           ,4226386     ,39,0,100,7,효목1동,"대구광역시 동구 효동로2길 24 (효목동, 아양아트센터)",1,Y,47,35,52,053-662-2640,동구아양아트센터 민방위 비상급수시설,20040630,대구광역시 동구청,대구광역시 동구 효목동 1084번지,t(톤),128,3420035     
1,식수,3420000,E200300017,1           ,3007005     ,38,0,300,25,효목2동,"대구광역시 동구 동북로 500 (효목동, 태왕메트로시티)",1,Y,51,35,52,053-662-2640,태왕메트로시티내(지하502호) 민방위 비상급수시설,20031108,대구광역시 동구청,대구광역시 동구 효목동 337번지,t(톤),128,3420036     
1,생활용수,3420000,E200300016,1           ,3007005     ,38,0,200,25,효목2동,"대구광역시 동구 동북로 500 (효목동, 태왕메트로시티)",1,Y,51,35,52,053-662-2640,태왕메트로시티내(지하501호) 민방위 비상급수시설,20031108,대구광역시 동구청,대구광역시 동구 효목동 337번지,t(톤),128,3420036     
0,식수,3420000,E198200001,1           ,4226400     ,38,0,700,9,효목2동,대구광역시 동구 효신로16길 120 (효목동),1,Y,50,35,52,053-662-2640,(구)효목가압장내 민방위 비상급수시설,19821006,대구광역시 동구청,대구광역시 동구 효목동 293-2,t(톤),128,3420036     
0,생활용수,3420000,E198400003,1           ,4226261     ,41,0,500,55,안심2동,대구광역시 동구 용계로6길 5 (용계동),1,Y,34,35,52,053-662-2640,수도산밑 용계동 민방위 비상급수시설,19840827,대구광역시 동구청,대구광역시 동구 용계동 881번지 2호,t(톤),128,3420049     
1,생활용수,3420000,E202000001,3           ,4226379     ,40,0,500,29,안심2동,"대구광역시 동구 화랑로91길 14, 신세계사우나 (용계동)",1,Y,37,35,52,053-662-2640,신세계휴랜드(1호공) 비상급수시설,20200427,대구광역시 동구청,대구광역시 동구 용계동 437번지 1호 신세계사우나,t(톤),128,3420049     
1,생활용수,3420000,E202000002,3           ,4226379     ,40,0,130,29,안심2동,"대구광역시 동구 화랑로91길 14, 신세계사우나 (용계동)",1,Y,37,35,52,053-662-2640,신세계휴랜드(2호공) 비상급수시설,20200427,대구광역시 동구청,대구광역시 동구 용계동 437번지 1호 신세계사우나,t(톤),128,3420049     
1,생활용수,3420000,E200000004,3           ,4226196     ,36,0,576,34,신암2동,대구광역시 동구 신암로16길 16 (신암동),1,Y,34,35,52,053-662-2640,신천가람아파트내 민방위 비상급수시설,20000103,대구광역시 동구청,대구광역시 동구 신암동 551번지 23호,t(톤),128,3420028     
0,생활용수,3420000,E201300001,2           ,4226196     ,36,0,300,40,신암2동,대구광역시 동구 신암로16길 25 (신천동),1,Y,38,35,52,053-662-2640,신천자이아파트내 민방위 비상급수시설,20130729,대구광역시 동구청,대구광역시 동구 신천동 1503번지,t(톤),128,3420028     
0,식수,3420000,E198200002,1           ,3142028     ,38,0,1500,44,동촌동,대구광역시 동구 아양로 352 (입석동),1,Y,42,35,53,053-662-2640,지저동 K-2 양수장내 민방위 비상급수시설,19821006,대구광역시 동구청,대구광역시 동구 입석동 1033번지 41호,t(톤),128,3420068     
0,식수,3420000,E198500001,2           ,3142028     ,38,0,500,44,동촌동,대구광역시 동구 아양로 352 (입석동),1,Y,42,35,53,053-662-2640,지저동 K-2보급창내 민방위 비상급수시설,19851005,대구광역시 동구청,대구광역시 동구 입석동 1033번지 41호,t(톤),128,3420068     
0,식수,3420000,E199700002,1           ,4226199     ,37,0,400,19,신암4동,대구광역시 동구 신암북로11길 54-2 (신암동),1,Y,26,35,53,053-662-2640,신암공원내 민방위 비상급수시설,19970123,대구광역시 동구청,대구광역시 동구 신암동 664번지 10호,t(톤),128,3420030     
0,생활용수,3420000,E197800001,1           ,4226115     ,40,0,706,20,해안동,대구광역시 동구 둔산로51길 140 (둔산동),1,Y,54,35,53,053-662-2640,둔산경로당옆 민방위 비상급수시설,19781226,대구광역시 동구청,대구광역시 동구 둔산동 1011번지 1호,t(톤),128,3420069     
1,생활용수,3420000,E200300015,3           ,4226377     ,39,0,150,50,방촌동,"대구광역시 동구 화랑로80길 8 (방촌동, 우방강촌마을)",1,Y,37,35,52,053-662-2640,우방강촌마을내 민방위 비상급수시설,20030512,대구광역시 동구청,대구광역시 동구 방촌동 1084번지 30호,t(톤),128,3420043     
1,기타,3420000,S199200012,3           ,3142029     ,42,6509,5370,49,안심4동,대구광역시 동구 안심로 지하 261 (동호동),2,Y,58,35,51,053-662-4030,반야월지하철역건물 지하1층,19981231,대구광역시 동구청,대구광역시 동구 동호동 207번지 11호,㎡,128,3420187     
1,지하주차장,3420000,S200800001,3           ,4226249     ,43,6752,5571,31,안심4동,대구광역시 동구 안심로73길 22-0 (신서동),2,Y,13,35,52,053-662-4030,신서롯데캐슬레전드아파트 지하주차장1층,20080717,대구광역시 동구청,대구광역시 동구 신서동 755번지,㎡,128,3420187     
1,지하주차장,3420000,S200800002,3           ,3142014     ,43,6414,5292,45,안심4동,대구광역시 동구 반야월로 370-0 (신서동),2,Y,14,35,52,053-662-4030,신일해피트리아파트 지하주차장1층,20080717,대구광역시 동구청,대구광역시 동구 신서동 513번지 1호,㎡,128,3420187     
1,지하주차장,3420000,S201100019,3           ,3000052     ,42,5181,4275,59,안심4동,대구광역시 동구 경안로 824-0 (각산동),2,Y,32,35,52,053-662-4030,각산푸르지오1단지아파트 지하주차장1층,20110201,대구광역시 동구청,대구광역시 동구 각산동 425번지,㎡,128,3420187     
1,지하주차장,3420000,S201100020,3           ,3000052     ,42,6501,5364,58,안심4동,대구광역시 동구 경안로 822-0 (각산동),2,Y,31,35,52,053-662-4030,각산푸르지오2단지아파트 지하주차장1층,20110201,대구광역시 동구청,대구광역시 동구 각산동 400번지,㎡,128,3420187     
1,지하주차장,3420000,S201100022,3           ,3142015     ,42,9152,7551,39,안심4동,대구광역시 동구 반야월북로 123-0 (각산동),2,Y,24,35,52,053-662-4030,각산태영데시앙아파트 지하주차장1층,20110201,대구광역시 동구청,대구광역시 동구 각산동 905번지,㎡,128,3420187     
1,지하주차장,3420000,S201100021,3           ,3142023     ,43,4570,3771,32,안심4동,대구광역시 동구 신서로 72-0 (신서동),2,Y,28,35,52,053-662-4030,신서동퀸덤아파트 지하주차장1층,20110201,대구광역시 동구청,대구광역시 동구 신서동 833번지,㎡,128,3420187     
1,지하주차장,3420000,S201100023,3           ,3142015     ,43,10189,8406,19,안심4동,대구광역시 동구 반야월북로 221-0 (신서동),2,Y,23,35,52,053-662-4030,신서화성파크드림아파트 지하주차장1층,20110201,대구광역시 동구청,대구광역시 동구 신서동 828번지,㎡,128,3420187     
0,생활용수,3420000,E198800005,1           ,4226383     ,38,0,300,29,효목1동,"대구광역시 동구 효동로15길 25 (효목동, 비둘기아파트)",1,Y,56,35,52,053-662-2640,비둘기아파트내 민방위 비상급수시설,19880816,대구광역시 동구청,대구광역시 동구 효목동 144번지 3호,t(톤),128,3420035     
0,생활용수,3420000,E200900001,1           ,4226035     ,43,0,300,48,안심3동,"대구광역시 동구 금강로16길 2 (신서동, 신서성당)",1,Y,51,35,51,053-662-2640,신서동 금강어린이공원내 비상급수시설,20090528,대구광역시 동구청,대구광역시 동구 신서동 568번지,t(톤),128,3420186     
1,지하주차장,3420000,S201100031,3           ,3142010     ,38,11216,9254,39,동촌동,"대구광역시 동구 동촌로 1 (입석동, 동대구우체국)",2,Y,32,35,53,053-662-2710,동대구우체국건물 지하1층~2층,20111231,대구광역시 동구청,대구광역시 동구 입석동 982번지 3호,㎡,128,3420068     
1,지하주차장,3420000,S201100039,3           ,3142010     ,39,1212,1000,4,동촌동,"대구광역시 동구 동촌로 79 (검사동, 동구보건소)",2,Y,17,35,53,053-662-2710,동구보건소건물 지하1층,20111231,대구광역시 동구청,대구광역시 동구 검사동 1005번지 8호,㎡,128,3420068     
1,기타,3420000,S201100030,3           ,3142042     ,39,12000,9900,2,동촌동,"대구광역시 동구 해동로 지하 197 (검사동, 동촌역)",2,Y,9,35,53,053-662-2710,동촌동지하철역건물 지하1층~2층,20111231,대구광역시 동구청,대구광역시 동구 검사동 1104번지,㎡,128,3420068     
1,지하주차장,3470000,S199300023,3           ,3147009     ,32,6295,5194,43,상인1동,"대구광역시 달서구 상인로 105 (상인동, 상인청구아파트)",2,Y,58,35,48,053-667-2890,상인청구아파트 지하1층 주차장,19931231,대구광역시 달서구청,대구광역시 달서구 상인동 1520번지,㎡,128,3470040     
1,지하주차장,3470000,S199300027,3           ,3147010     ,32,2471,2039,39,상인1동,"대구광역시 달서구 상인서로 39 (상인동, 상인동서아파트)",2,Y,49,35,48,053-667-2890,동서아파트 지하1층 주차장,19931231,대구광역시 달서구청,대구광역시 달서구 상인동 1524번지,㎡,128,3470040     
1,주차장,3470000,S199300041,3           ,3147010     ,32,2487,2052,33,상인1동,"대구광역시 달서구 상인서로 65 (상인동, 상인우방타운)",2,Y,55,35,48,053-667-2890,상인우방아파트 지하1층 지하주차장,19931231,대구광역시 달서구청,대구광역시 달서구 상인동 1516번지,㎡,128,3470040     
1,지하주차장,3470000,S201100002,3           ,3007013     ,32,1835,1514,25,상인1동,"대구광역시 달서구 월배로 245 (상인동, 상인화성하이츠)",2,Y,15,35,49,053-667-2890,상인화성하이츠 지하1층 지하주차장,20110121,대구광역시 달서구청,대구광역시 달서구 상인동 750번지,㎡,128,3470040     
1,지하주차장,3470000,S201100004,3           ,3147008     ,31,2680,2211,50,상인1동,"대구광역시 달서구 상원로 142 (상인동, 상인자이)",2,Y,16,35,49,053-667-2890,상인자이아파트 지하1층 지하주차장,20110121,대구광역시 달서구청,대구광역시 달서구 상인동 133번지,㎡,128,3470040     
1,지하주차장,3470000,S201100006,3           ,3007013     ,32,1469,1212,0,상인1동,"대구광역시 달서구 월배로 183 (상인동, 상인대성스카이렉스)",2,Y,5,35,49,053-667-2890,대성스카이렉스 지하1~8층 지하주차장,20110121,대구광역시 달서구청,대구광역시 달서구 상인동 171번지 1호,㎡,128,3470040     
1,지하주차장,3470000,S201100008,3           ,4241520     ,32,5201,4291,6,상인1동,"대구광역시 달서구 월서로3길 15 (상인동, 상인역e-편한세상2단지)",2,Y,11,35,49,053-667-2890,상인역이편한세상2단지 지하1층 지하주차장,20110121,대구광역시 달서구청,대구광역시 달서구 상인동 87번지,㎡,128,3470040     
1,지하주차장,3470000,S201100010,3           ,4241367     ,32,7380,6089,44,상인1동,"대구광역시 달서구 송현로7길 10 (상인동, 상인화성파크드림1단지아파트)",2,Y,19,35,49,053-667-2890,상인화성파크드림 1단지 지하1층 주차장,20110121,대구광역시 달서구청,대구광역시 달서구 상인동 1596번지,㎡,128,3470040     
1,지하주차장,3470000,S201100011,3           ,4241367     ,32,7681,6337,54,상인1동,"대구광역시 달서구 송현로7길 9 (상인동, 상인화성파크드림2단지아파트)",2,Y,15,35,49,053-667-2890,상인 화성파크드림 2단지 지하1층 지하주차장,20110121,대구광역시 달서구청,대구광역시 달서구 상인동 1597번지,㎡,128,3470040     
1,주차장,3470000,S199600017,3           ,3147010     ,32,8250,6807,31,상인1동,"대구광역시 달서구 상인서로 94 (상인동, 동화,태왕,한양,상인타운)",2,Y,7,35,49,053-667-2890,동화태왕한양아파트 지하1층 지하주차장,19961231,대구광역시 달서구청,대구광역시 달서구 상인동 1501번지,㎡,128,3470040     
1,지하주차장,3470000,S199300019,3           ,3147010     ,32,6795,5606,26,상인1동,"대구광역시 달서구 상인서로 85 (상인동, 상인동방현대아파트)",2,Y,2,35,49,053-667-2890,현대동방아파트 지하1층 지하주차장,19931231,대구광역시 달서구청,대구광역시 달서구 상인동 1514번지,㎡,128,3470040     
1,지하주차장,3470000,S199300026,3           ,3147010     ,32,5000,4125,37,상인1동,"대구광역시 달서구 상인서로 51 (상인동, 상인서한타운)",2,Y,53,35,48,053-667-2890,상인서한아파트 지하1층 지하주차장,19931231,대구광역시 달서구청,대구광역시 달서구 상인동 1523번지,㎡,128,3470040     
